Path,Class,PropertyName,PropertyType,RealValue,OtherValue,TimeSeriesId,UOM,Description,PropertyOther,LastChange,Version,SourceSystem
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 2""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""c809d8b5-796e-4e26-8423-bb837dabfd98"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 2""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""3b2fc972-99e9-430a-acaa-1b9b4fb08392"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 10""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""1290be2b-60bf-48e9-8209-4e2ab2d7110d"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 10""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""e0108267-f499-4ee7-ab41-af139d711836"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 10""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""78b15027-e480-4568-9561-e6524959c923"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 10""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""b59ee192-d68b-4372-a3d8-d39445b5a51c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 4""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""53fb1523-88eb-4b44-aa83-cb66a629d391"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 4""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""8deeb38e-d909-4704-a22c-36c089ac5866"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 4""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""1153608c-25cf-4009-9da9-a0ed97dbfaab"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 4""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""89a06fa4-a14c-47d8-8df1-537f2a6a2694"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 5""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""f3c68e52-d67b-4025-9e96-860e7bcbdd12"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 5""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""c47ca75c-5f9b-4d2e-bde8-971880ea41fb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 5""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""56fd6af0-e514-41a3-9ba5-5d0c65bc0a8a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 5""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""aee2b9c2-d9fe-477d-a825-df2edf73f2c2"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 6""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""18d5415f-6bcf-40bc-be8b-7d18b86e6b60"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 6""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""1c794ec9-36c1-4d32-a642-720701850492"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 6""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""ec327d35-0572-4800-aecd-4207b937580c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 6""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""ad8eb16a-f2d0-43a3-a004-24e2ee209d94"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 7""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""7ca8e30d-ba71-4a03-a523-fb56c007f217"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 7""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""b3078345-b2f0-4d76-98de-dd084c178275"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 7""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""d7ada8fa-a2d4-4d11-a0a8-ef3c9d704d3f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 7""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""3b33025a-87d8-433b-9230-a0f5582257d6"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 8""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""596f1d8e-cdde-4ed3-aeee-10159858b799"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 8""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""4e373465-4f3c-42a6-993a-cd3cf381422a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 8""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""6d913c7a-2149-43b1-976f-ba4719a9668c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 8""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""6dd3a001-fb0d-4d33-90e1-912b7bd2977c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 9""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""15d42b00-d624-466f-b981-8be133ed4466"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 9""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""24544f47-a3f2-4f65-abe5-a115dca5382a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 9""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""d3d991cd-a195-4210-af62-485ecc9065c4"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Secondary"",""Secondary Clarification"",""Secondary Clarifier 9""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""12c79615-6eb2-4c40-8d8e-def8d09782c0"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Temperature,specification,0,,,°C,,"{""DisplayDigits"":-5,""DisplayUOM"":""°C"",""ID"":""89a26f32-7281-4383-8841-80a48bbb6996"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""°C"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,SRT,specification,0,,,d,,"{""DisplayDigits"":-5,""DisplayUOM"":""d"",""ID"":""be1ce260-a9cc-45e2-9803-0e1ec4eb4fb7"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""d"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Solids Concentration,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""9a5bcff0-4762-4c11-bdfc-418d1fd7703a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Product Draw,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""16f73219-7be1-42a6-b551-f66a2d06697f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""86cbb4aa-9f8b-4e06-b49e-3d3311105747"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Gas Flow,specification,0,,,m3/h,,"{""DisplayDigits"":-5,""DisplayUOM"":""m3/h"",""ID"":""14f16fec-02f8-4f5d-b164-9ddc23c2d546"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m3/h"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Gas Composition,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""c0f33836-e101-4ff6-94dc-68bcfb3a4af1"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Froth Height,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""78498175-eeac-41e9-8776-4d9a3ee5ef2c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""49f9476f-50e7-4d29-8fa8-e016f7a147bb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Solids Handling and By-Products"",""Anaerobic Digestion"",""Digester 1"",""Digester 1 - Heat Exchanger""]",,Utility Outlet Temperature,specification,0,,,°C,,"{""DisplayDigits"":-5,""DisplayUOM"":""°C"",""ID"":""78fe6564-98c0-41bf-a72e-91fb4500b3a5"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""°C"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
